order_id,user_id,order_date,status,total_amount
18911,4341,2024-06-28T20:05:46,completed,366.06
18912,1947,2025-02-15T21:03:25,completed,191.35
18913,626,2024-05-07T17:24:34,cancelled,38.97
18914,4077,2024-02-27T16:17:56,completed,1389.72
18915,3291,2024-03-09T13:05:47,completed,132.58
18916,4522,2024-03-02T07:11:41,completed,241.32
18917,2428,2024-07-06T21:31:40,completed,266.06
18918,240,2024-10-02T11:28:08,completed,385.24
18919,2665,2025-07-28T22:07:42,completed,79.16
18920,4072,2024-04-28T18:09:20,completed,398.8
18921,4600,2025-03-02T02:25:31,completed,393.79
18922,4163,2025-07-16T20:25:50,completed,410.55
18923,2998,2024-07-16T12:13:08,completed,267.61
18924,3810,2025-07-28T08:00:53,completed,402.0
18925,2396,2025-07-20T18:30:58,completed,416.26
18926,397,2024-11-05T11:46:04,completed,740.46
18927,93,2024-10-01T09:54:21,completed,346.51
18928,1433,2024-04-19T00:50:40,completed,319.01
18929,2540,2024-08-05T06:54:43,completed,89.48
18930,1454,2025-04-10T03:55:04,completed,294.06
18931,1056,2024-07-01T01:38:47,completed,504.68
18932,4846,2025-09-09T07:28:00,completed,686.0
18933,396,2024-03-19T03:02:10,completed,430.72
18934,4954,2025-07-01T16:01:13,cancelled,172.6
18935,1792,2025-02-19T05:26:04,completed,200.92
18936,3949,2025-09-03T21:19:54,completed,743.69
18937,1942,2025-04-02T16:46:53,completed,474.76
18938,3639,2024-04-03T21:25:02,completed,253.72
18939,4249,2024-09-24T23:55:31,completed,1309.69
18940,2840,2025-09-12T12:15:25,completed,64.86
18941,4712,2025-05-26T20:01:14,completed,260.02
18942,4603,2024-07-15T11:45:10,completed,610.62
18943,2059,2024-08-21T17:19:28,cancelled,428.35
18944,1338,2025-07-03T05:04:03,completed,1156.68
18945,1830,2024-10-08T02:12:04,completed,1180.29
18946,639,2024-05-05T11:30:21,cancelled,408.58
18947,1927,2025-11-09T13:00:37,completed,743.84
18948,1830,2025-08-22T22:12:01,completed,230.69
18949,640,2024-04-24T17:08:19,completed,1556.0
18950,3675,2025-03-06T12:34:53,completed,858.86
18951,308,2024-02-20T17:38:51,completed,1302.29
18952,3769,2024-11-19T11:05:13,completed,188.05
18953,2553,2024-03-14T21:20:37,completed,419.69
18954,1212,2025-07-01T04:34:25,completed,1052.99
18955,4588,2025-11-20T02:17:01,completed,494.71
18956,2038,2025-02-24T14:33:28,completed,611.58
18957,1516,2025-09-26T14:09:41,cancelled,861.96
18958,1860,2025-08-15T14:37:06,completed,18.37
18959,242,2025-02-27T08:46:08,completed,146.75
18960,1533,2025-03-31T23:17:43,completed,844.16
18961,4621,2025-10-26T15:39:03,completed,918.68
18962,3738,2024-07-18T15:00:59,completed,472.1
18963,1878,2023-12-06T23:26:01,completed,531.05
18964,939,2024-05-13T08:05:44,completed,1243.05
18965,1067,2024-09-30T06:53:42,completed,152.08
18966,303,2025-08-26T14:05:19,completed,2063.23
18967,4758,2025-02-14T22:59:49,completed,1314.57
18968,3637,2024-06-18T20:51:10,completed,159.52
18969,3600,2024-12-24T21:27:39,completed,884.0
18970,3775,2025-09-15T15:25:47,completed,101.0
18971,3002,2025-04-27T15:20:20,completed,289.88
18972,2908,2024-01-29T05:46:37,completed,374.81
18973,3442,2025-04-29T20:00:56,completed,146.9
18974,3252,2024-02-21T11:24:15,completed,401.42
18975,2604,2024-04-17T03:42:18,completed,188.83
18976,584,2025-04-09T20:12:58,completed,341.57
18977,3040,2024-10-14T10:09:53,completed,357.46
18978,1728,2025-05-26T19:44:01,completed,335.01
18979,2176,2025-11-04T18:57:53,cancelled,415.65
18980,2413,2024-09-20T20:30:59,completed,198.05
18981,3118,2025-06-08T07:39:43,completed,198.39
18982,1469,2024-07-12T01:37:01,completed,134.27
18983,1358,2025-02-10T16:27:38,completed,214.37
18984,4461,2024-11-19T13:58:41,completed,214.88
18985,1051,2024-02-04T20:21:55,completed,460.77
18986,2627,2025-03-24T01:23:26,completed,263.77
18987,3238,2024-10-11T14:48:20,completed,566.74
18988,4414,2024-11-12T20:25:05,completed,1106.72
18989,805,2025-05-03T07:15:21,completed,482.14
18990,2444,2023-12-18T00:38:15,completed,165.07
18991,334,2024-10-12T22:25:09,completed,508.54
18992,3365,2025-05-10T19:56:54,completed,98.15
18993,3912,2025-10-18T16:10:34,completed,130.03
18994,1504,2025-01-28T21:45:13,completed,910.29
18995,4472,2024-05-20T07:12:44,completed,369.85
18996,507,2024-05-15T20:06:25,completed,442.25
18997,725,2024-08-09T10:07:05,completed,984.4
18998,2902,2024-05-17T13:32:36,completed,893.37
18999,2366,2025-03-08T06:14:03,cancelled,561.32
19000,4797,2024-02-22T07:54:52,completed,319.37
19001,4149,2023-12-23T16:28:15,cancelled,13.16
19002,1597,2024-02-17T14:58:46,completed,558.91
19003,1891,2024-09-25T19:06:26,completed,149.14
19004,1441,2024-02-19T14:38:38,completed,387.56
19005,3555,2024-04-08T01:20:38,completed,179.89
19006,3770,2024-08-25T22:34:42,returned,1350.7
19007,276,2025-07-30T02:19:51,completed,347.11
19008,3065,2025-07-20T20:18:53,completed,672.15
19009,2247,2025-02-13T20:11:11,completed,666.42
19010,3281,2023-12-19T13:16:10,completed,347.82
19011,3271,2024-02-24T09:19:59,cancelled,306.89
19012,3167,2024-10-04T21:38:02,completed,176.16
19013,2094,2025-07-22T22:53:39,cancelled,579.08
19014,1862,2025-06-08T04:07:14,completed,302.79
19015,1539,2024-06-06T22:24:37,completed,1526.27
19016,2768,2025-02-11T02:19:53,completed,1180.09
19017,1360,2025-03-09T11:07:16,completed,351.35
19018,3259,2024-06-26T12:21:41,completed,1061.3
19019,3374,2025-06-18T05:49:47,completed,259.75
19020,1350,2025-02-24T14:57:54,completed,482.06
19021,2065,2023-12-24T11:35:40,completed,120.59
19022,2302,2025-07-11T13:45:36,completed,847.59
19023,3762,2025-07-06T02:00:11,completed,1015.73
19024,3617,2024-01-30T07:30:06,completed,953.03
19025,905,2024-04-27T09:07:30,completed,1105.47
19026,2712,2024-05-22T00:41:22,completed,481.35
19027,3307,2024-05-26T01:40:09,completed,431.14
19028,4757,2024-06-26T13:36:18,completed,771.68
19029,4330,2024-06-26T08:24:47,completed,860.88
19030,2591,2024-05-13T12:03:32,returned,763.57
19031,2299,2024-12-02T01:36:32,completed,376.27
19032,1159,2025-11-09T21:58:22,completed,170.1
19033,2544,2025-04-28T08:51:27,completed,94.76
19034,1350,2024-10-18T19:29:59,completed,463.49
19035,4986,2025-09-05T08:26:08,completed,829.5
19036,1085,2024-12-06T13:36:03,completed,210.26
19037,1764,2025-04-21T07:22:07,completed,931.52
19038,2155,2025-08-10T14:58:32,completed,519.06
19039,2610,2024-05-05T11:34:28,completed,638.38
19040,2936,2025-05-13T17:21:08,completed,876.07
19041,4737,2024-06-27T16:45:29,completed,494.45
19042,3426,2025-01-15T12:39:35,completed,458.04
19043,851,2025-08-06T07:40:14,completed,366.12
19044,2225,2024-02-14T03:18:36,cancelled,333.45
19045,3202,2024-07-03T18:26:17,completed,604.45
19046,566,2024-01-02T13:45:23,completed,765.47
19047,1192,2025-08-30T08:46:56,completed,236.51
19048,4078,2025-02-07T17:31:35,completed,563.88
19049,3053,2025-01-24T20:39:28,completed,788.13
19050,4744,2025-08-08T07:42:02,returned,397.0
19051,4677,2025-05-18T03:41:10,cancelled,630.7
19052,253,2024-06-21T05:28:48,completed,59.07
19053,2354,2024-02-04T23:42:56,completed,137.02
19054,4190,2025-06-15T21:41:49,completed,747.24
19055,1006,2024-01-15T09:04:31,completed,16.44
19056,4308,2024-01-22T10:23:03,cancelled,146.25
19057,1908,2025-09-30T00:11:43,completed,159.62
19058,4440,2024-10-30T09:13:27,completed,332.64
19059,3134,2024-12-15T13:42:11,completed,84.13
19060,1901,2025-03-08T13:56:05,completed,134.57
19061,1519,2024-05-14T07:55:47,completed,214.47
19062,4802,2023-12-27T10:36:57,completed,776.97
19063,4021,2024-01-24T13:44:05,completed,596.77
19064,54,2024-06-10T03:42:50,completed,1045.86
19065,3772,2025-11-02T23:27:55,completed,293.47
19066,4048,2025-01-24T00:18:45,completed,1213.08
19067,898,2024-02-06T22:52:41,completed,1042.45
19068,1565,2024-02-16T17:32:47,returned,536.72
19069,1229,2024-10-04T04:56:33,cancelled,480.42
19070,1180,2023-12-06T06:10:02,completed,32.91
19071,1837,2024-07-04T22:00:26,completed,362.24
19072,2861,2025-02-19T08:57:47,returned,781.52
19073,2158,2025-04-19T11:46:23,cancelled,632.87
19074,4096,2025-06-01T22:16:47,completed,238.13
19075,2384,2025-02-28T16:09:19,completed,455.02
19076,3491,2025-04-26T01:33:10,completed,343.02
19077,4222,2025-04-22T00:12:04,completed,17.51
19078,4950,2024-01-31T15:49:43,completed,176.84
19079,3339,2025-07-19T12:39:22,completed,1361.53
19080,4744,2023-12-17T12:20:35,completed,766.39
19081,4918,2024-01-04T02:28:59,cancelled,282.08
19082,2130,2025-09-17T03:35:53,completed,999.44
19083,3913,2024-07-27T03:36:40,completed,748.06
19084,4074,2025-04-20T19:32:42,completed,205.85
19085,414,2025-10-26T09:41:21,completed,685.93
19086,437,2025-11-13T20:16:46,completed,106.98
19087,4971,2024-04-01T15:23:28,completed,50.22
19088,4972,2025-10-22T06:23:50,completed,248.6
19089,883,2025-11-05T10:01:56,completed,569.25
19090,3033,2023-12-28T04:25:25,completed,67.34
19091,1738,2024-03-24T01:49:28,completed,317.7
19092,3185,2025-01-12T13:02:05,cancelled,165.78
19093,1972,2025-02-06T12:59:44,completed,831.2
19094,147,2025-09-03T11:00:20,completed,28.69
19095,2870,2025-10-12T23:58:18,completed,578.15
19096,4033,2024-10-17T05:36:10,completed,405.29
19097,552,2025-09-20T20:59:01,completed,432.15
19098,3343,2024-10-17T01:12:56,completed,280.26
19099,1172,2025-11-16T06:36:12,completed,339.21
19100,2486,2024-02-28T15:30:47,completed,477.7
19101,4127,2024-10-07T02:41:30,completed,120.86
19102,489,2025-11-08T14:58:04,completed,440.57
19103,1267,2025-01-23T22:12:45,completed,112.01
19104,474,2023-12-23T18:41:14,completed,431.35
19105,1957,2025-07-01T03:25:39,completed,1155.53
19106,1191,2024-01-23T08:39:34,completed,406.16
19107,788,2025-10-08T16:54:00,completed,1049.89
19108,4955,2025-03-24T09:16:03,completed,472.65
19109,3002,2025-03-09T22:06:55,completed,629.25
19110,2253,2023-12-28T21:15:23,cancelled,780.52
19111,927,2024-06-06T14:00:31,completed,705.02
19112,3300,2024-07-11T22:45:15,completed,337.06
19113,1949,2024-03-19T07:19:00,completed,1066.8
19114,3858,2024-03-01T22:01:10,completed,1309.44
19115,1557,2025-09-14T23:36:49,completed,461.59
19116,2568,2025-07-18T00:17:29,completed,100.0
19117,1066,2024-05-01T22:49:30,completed,117.4
19118,476,2024-06-15T09:56:42,completed,650.41
19119,139,2024-12-22T00:48:19,completed,1329.4
19120,4528,2025-10-23T13:50:19,completed,46.38
19121,4003,2025-06-27T01:09:20,completed,410.39
19122,963,2025-11-23T00:52:59,completed,273.43
19123,98,2024-08-09T19:15:12,completed,39.4
19124,1829,2024-07-20T00:21:04,completed,493.28
19125,3259,2025-01-31T02:11:51,completed,341.03
19126,3479,2024-06-17T23:45:46,cancelled,371.58
19127,3983,2025-10-18T00:18:03,completed,454.96
19128,4205,2024-03-28T06:45:09,completed,375.28
19129,4642,2024-01-13T16:45:40,completed,820.82
19130,3292,2024-05-08T21:48:30,completed,420.67
19131,3316,2024-08-02T03:10:03,completed,439.66
19132,1231,2024-04-29T13:12:56,completed,1374.83
19133,4376,2024-01-25T04:09:27,completed,131.58
19134,4198,2024-10-23T15:10:13,cancelled,379.55
19135,293,2024-01-14T20:09:29,completed,622.18
19136,4076,2025-05-21T06:19:07,completed,488.94
19137,2790,2024-12-03T11:29:11,completed,717.98
19138,637,2025-02-09T09:05:34,completed,21.13
19139,3197,2025-05-02T13:49:27,completed,280.53
19140,4345,2024-02-10T20:35:48,completed,362.35
19141,4750,2024-12-09T09:18:42,completed,1005.59
19142,4797,2025-09-08T12:54:54,completed,295.7
19143,3178,2025-11-26T16:03:29,completed,1091.49
19144,942,2025-11-18T01:43:18,cancelled,856.83
19145,2896,2025-03-01T17:34:17,completed,1059.22
19146,2891,2024-02-13T14:13:57,completed,10.16
19147,717,2024-05-05T16:59:16,completed,552.67
19148,1052,2025-11-12T08:29:05,completed,147.5
19149,4298,2025-01-23T08:18:19,completed,129.45
19150,3903,2024-09-19T23:49:20,completed,269.71
19151,2835,2024-01-12T19:16:01,completed,948.66
19152,2441,2024-01-29T04:10:01,completed,483.29
19153,4030,2024-08-05T18:17:50,completed,76.51
19154,149,2025-07-31T14:26:34,completed,21.94
19155,2494,2024-12-05T10:02:06,completed,460.15
19156,1501,2024-02-12T23:11:00,completed,918.42
19157,2840,2025-09-22T10:12:31,completed,20.45
19158,1762,2025-05-26T08:04:05,completed,19.1
19159,4487,2025-10-14T14:21:46,completed,426.44
19160,1148,2024-02-03T06:41:42,completed,525.78
19161,4543,2025-08-03T07:53:50,completed,866.8
19162,3169,2024-12-17T00:54:33,completed,936.23
19163,856,2024-02-26T06:23:58,completed,37.82
19164,2778,2024-05-04T01:16:06,cancelled,155.88
19165,2031,2025-10-09T06:35:01,completed,62.44
19166,2042,2024-03-12T04:47:17,returned,116.63
19167,1456,2025-07-28T02:18:15,completed,625.35
19168,2189,2025-05-29T01:58:10,cancelled,824.99
19169,1259,2024-02-12T02:17:12,cancelled,541.64
19170,4636,2025-02-22T23:10:36,completed,324.55
19171,1677,2025-05-10T18:24:13,completed,1033.97
19172,1276,2024-07-25T12:12:49,completed,707.45
19173,4550,2025-11-16T13:56:00,completed,741.71
19174,2228,2025-09-16T12:13:15,completed,402.15
19175,1712,2025-08-23T16:15:27,completed,1418.43
19176,3699,2023-12-10T18:19:22,completed,668.2
19177,453,2024-03-12T07:09:31,completed,296.72
19178,450,2024-07-20T20:42:06,returned,847.94
19179,889,2025-11-01T00:54:31,completed,394.36
19180,4267,2024-11-22T12:10:44,completed,1254.54
19181,1647,2025-04-30T19:04:52,completed,369.3
19182,2007,2025-10-01T21:59:16,completed,1182.54
19183,3005,2023-12-01T12:11:51,cancelled,274.63
19184,4160,2024-04-01T15:48:30,completed,274.05
19185,4565,2025-11-21T17:31:04,completed,267.3
19186,2166,2025-01-05T15:27:23,completed,905.41
19187,3133,2025-02-01T17:52:10,completed,425.26
19188,3057,2025-08-12T20:58:22,completed,1162.25
19189,2542,2025-04-20T01:47:13,completed,285.11
19190,3842,2024-02-04T17:15:56,completed,967.26
19191,4961,2024-07-09T21:21:24,completed,461.77
19192,2772,2024-02-07T15:11:04,completed,123.08
19193,1357,2024-02-28T18:31:02,cancelled,887.27
19194,3450,2024-03-10T02:14:26,completed,583.73
19195,857,2025-09-10T21:45:30,completed,606.97
19196,3809,2025-01-15T15:14:36,completed,500.47
19197,2786,2024-11-18T23:17:18,completed,452.57
19198,1213,2025-09-19T05:15:05,completed,304.25
19199,675,2025-04-02T01:14:22,completed,159.88
19200,465,2024-07-17T11:01:52,completed,422.05
19201,1912,2024-07-31T11:19:05,completed,139.84
19202,1178,2024-03-13T08:29:10,completed,326.53
19203,2594,2025-11-02T22:08:46,completed,334.48
19204,2485,2024-12-08T13:05:36,completed,551.57
19205,1398,2025-11-22T12:47:49,completed,295.29
19206,4814,2025-05-22T16:38:44,completed,362.28
19207,1555,2024-01-25T11:32:08,completed,426.57
19208,1655,2025-07-20T06:19:40,cancelled,49.14
19209,522,2025-11-19T01:50:02,completed,384.79
19210,4552,2025-03-14T01:51:04,completed,308.86
19211,3397,2024-05-11T16:51:33,completed,269.69
19212,2034,2024-10-31T22:07:26,completed,139.77
19213,4359,2024-12-02T05:18:55,completed,411.81
19214,2572,2025-09-17T16:52:40,completed,2157.73
19215,4363,2024-12-28T08:24:07,completed,111.75
19216,4401,2024-09-09T09:16:16,completed,423.64
19217,611,2024-12-13T10:10:22,completed,481.83
19218,4339,2024-09-18T18:07:23,completed,414.24
19219,28,2024-07-13T22:57:36,completed,215.77
19220,1566,2025-09-26T06:55:24,completed,1083.7
19221,1277,2024-10-26T03:29:49,completed,560.28
19222,4323,2024-04-21T19:33:27,completed,222.42
19223,2027,2025-03-12T05:33:55,completed,1012.08
19224,1742,2024-01-22T21:21:38,returned,774.27
19225,2712,2024-05-31T16:13:42,completed,336.52
19226,877,2025-01-31T13:12:19,completed,808.3
19227,4490,2025-08-01T16:47:38,completed,23.18
19228,3876,2024-01-29T01:26:17,completed,579.18
19229,3376,2023-12-27T07:06:40,completed,628.24
19230,4930,2025-11-10T04:06:08,completed,418.09
19231,2339,2025-04-06T01:15:56,completed,71.55
19232,3220,2024-12-19T23:49:57,completed,256.61
19233,4096,2024-07-19T11:20:25,completed,442.18
19234,1753,2025-03-19T14:05:49,completed,192.72
19235,1248,2024-02-22T12:47:00,completed,126.43
19236,4168,2025-04-21T22:50:18,completed,65.75
19237,1593,2024-09-17T12:02:38,completed,1143.36
19238,2036,2024-03-02T00:15:46,completed,455.29
19239,1625,2025-07-27T21:57:06,cancelled,191.69
19240,2858,2025-02-18T19:02:46,completed,340.24
19241,1104,2024-07-07T12:18:42,completed,1097.53
19242,2568,2024-04-07T16:13:42,completed,179.35
19243,2601,2024-06-08T22:58:21,completed,186.67
19244,968,2025-04-09T08:44:24,completed,814.7
19245,3274,2024-03-25T00:44:47,completed,662.72
19246,1306,2024-02-28T13:39:27,completed,840.24
19247,4552,2024-08-24T17:37:25,completed,1047.5
19248,3001,2024-07-05T17:15:57,completed,409.14
19249,794,2025-10-09T07:57:13,completed,319.26
19250,9,2024-01-04T08:31:55,completed,194.54
19251,4241,2024-01-26T07:09:02,completed,172.72
19252,1334,2025-06-01T14:59:46,completed,269.14
19253,4560,2024-05-30T14:37:26,completed,115.28
19254,4458,2024-01-31T03:57:27,completed,837.9
19255,2755,2025-11-11T19:26:47,completed,180.85
19256,3332,2024-08-14T18:20:58,completed,525.12
19257,737,2024-05-15T07:52:53,cancelled,946.4
19258,650,2024-08-11T15:25:35,completed,607.57
19259,2401,2024-01-07T02:02:18,completed,192.83
19260,3631,2024-10-12T08:49:29,completed,94.84
19261,3796,2025-03-05T17:16:12,completed,1433.05
19262,3188,2025-04-26T11:40:08,completed,196.95
19263,1533,2024-10-29T17:58:39,returned,358.75
19264,2508,2025-04-25T06:24:18,completed,136.88
19265,3796,2024-04-20T06:43:07,completed,210.06
19266,2556,2024-09-24T22:43:32,completed,719.12
19267,2043,2024-01-18T18:13:14,completed,19.08
19268,182,2024-10-08T21:58:11,cancelled,216.84
19269,2772,2025-01-26T16:52:45,returned,1508.5
19270,1454,2024-06-11T21:12:01,completed,346.86
19271,2671,2025-08-21T12:43:17,completed,400.24
19272,3880,2024-08-21T15:51:28,completed,897.23
19273,396,2024-08-16T00:32:36,completed,627.7
19274,3219,2024-04-06T01:06:29,completed,710.42
19275,3364,2024-08-05T04:18:24,completed,460.47
19276,2014,2024-04-12T11:27:08,completed,168.3
19277,23,2025-07-08T15:41:35,completed,576.34
19278,4529,2025-04-20T16:23:31,completed,523.92
19279,3064,2024-12-18T01:48:31,completed,305.31
19280,398,2025-06-24T14:54:49,completed,253.04
19281,1077,2024-07-27T09:54:00,completed,24.96
19282,2617,2025-10-22T02:28:00,cancelled,276.15
19283,879,2024-01-25T10:57:19,completed,308.37
19284,2736,2023-11-29T17:28:50,completed,952.82
19285,3396,2024-03-15T01:44:39,completed,54.54
19286,3477,2025-04-02T19:48:00,completed,549.0
19287,3405,2024-09-05T07:59:45,completed,360.56
19288,2100,2024-07-04T23:18:39,completed,88.82
19289,1868,2024-12-10T02:00:07,cancelled,92.12
19290,1875,2025-06-09T22:02:16,completed,515.36
19291,4323,2025-08-17T07:38:07,completed,404.21
19292,737,2024-01-17T15:39:42,completed,450.52
19293,3408,2025-11-22T19:19:58,completed,497.38
19294,2772,2025-05-30T18:15:39,completed,317.96
19295,1290,2024-11-24T12:54:42,completed,416.27
19296,3984,2025-02-23T13:46:03,completed,1049.81
19297,3522,2025-01-22T18:28:44,completed,510.9
19298,1758,2025-03-06T00:42:09,completed,656.68
19299,3661,2025-05-28T14:03:50,cancelled,44.47
19300,4509,2025-03-18T17:52:52,completed,436.68
19301,4717,2024-06-29T11:21:31,completed,110.91
19302,1812,2025-01-05T12:30:32,cancelled,55.17
19303,3250,2025-01-09T11:52:02,completed,394.17
19304,996,2025-11-07T18:53:15,completed,127.38
19305,1531,2025-11-03T20:11:51,completed,493.91
19306,4785,2024-09-01T22:02:47,completed,694.96
19307,1706,2024-10-23T23:35:27,completed,447.22
19308,1103,2024-09-26T09:58:13,completed,584.64
19309,1185,2025-03-11T16:45:13,completed,1612.5
19310,713,2024-07-04T10:50:12,completed,790.68
19311,1191,2024-12-25T17:09:17,completed,328.25
19312,3758,2025-02-13T01:25:51,completed,330.87
19313,3956,2025-03-06T13:15:34,completed,907.27
19314,1072,2024-05-17T17:52:10,completed,640.21
19315,3787,2024-01-12T11:41:30,completed,712.08
19316,1364,2023-12-21T22:47:22,completed,1348.56
19317,3178,2024-09-09T23:05:59,completed,12.86
19318,3632,2024-02-18T11:15:16,completed,120.7
19319,3977,2025-03-01T02:04:34,completed,331.53
19320,4874,2025-03-30T11:06:39,cancelled,85.16
19321,2961,2025-05-25T10:55:50,completed,890.96
19322,1466,2025-06-17T12:49:00,completed,437.08
19323,3726,2024-08-18T19:36:51,completed,198.47
19324,2982,2024-10-29T05:44:17,completed,409.84
19325,2941,2024-11-12T18:55:28,completed,691.18
19326,1045,2024-08-24T08:37:11,completed,311.14
19327,2173,2025-11-26T13:36:37,completed,421.23
19328,1397,2025-04-26T10:42:38,completed,470.84
19329,4913,2025-11-09T10:16:42,completed,256.37
19330,3298,2024-10-05T07:40:09,completed,24.97
19331,417,2024-05-07T21:09:08,completed,794.96
19332,2657,2024-09-07T03:32:43,completed,642.23
19333,2004,2024-09-05T22:29:23,completed,26.04
19334,1227,2025-07-24T16:23:42,completed,86.43
19335,3509,2024-12-24T07:16:07,completed,159.93
19336,3395,2024-07-15T06:16:16,completed,9.85
19337,2196,2025-10-16T17:40:59,completed,923.43
19338,4650,2024-03-20T06:53:59,completed,21.41
19339,1661,2025-09-19T17:25:53,completed,364.07
19340,618,2024-04-19T06:12:39,returned,430.07
19341,4067,2024-11-10T07:57:51,completed,662.28
19342,2099,2025-04-06T19:53:43,completed,945.8
19343,764,2025-06-12T19:53:16,completed,367.98
19344,395,2024-02-03T06:54:42,cancelled,301.3
19345,873,2024-11-16T02:28:04,completed,653.31
19346,2649,2024-03-28T09:06:03,completed,90.17
19347,590,2024-09-25T20:43:35,completed,1412.4
19348,2947,2024-10-07T02:51:34,completed,488.43
19349,4908,2024-03-10T16:12:12,completed,178.67
19350,3366,2025-07-10T19:10:31,cancelled,337.13
19351,3482,2025-04-18T16:20:11,completed,166.41
19352,4872,2024-09-04T01:04:21,completed,471.64
19353,1037,2024-10-07T19:22:51,completed,383.23
19354,4881,2024-09-08T04:29:15,completed,2311.06
19355,1874,2023-12-18T06:31:09,completed,2182.22
19356,1013,2024-06-16T07:49:20,completed,112.79
19357,1773,2024-09-20T11:27:16,completed,317.04
19358,2183,2025-10-06T23:46:20,completed,638.91
19359,608,2023-12-04T08:55:31,completed,33.06
19360,2776,2024-12-02T04:49:56,cancelled,321.15
19361,4281,2023-12-15T16:21:02,completed,2184.42
19362,3744,2025-04-26T09:23:00,completed,831.06
19363,1932,2023-12-31T10:21:41,completed,1182.81
19364,1291,2024-01-31T15:10:43,completed,109.35
19365,327,2024-07-13T13:34:10,completed,269.09
19366,906,2025-09-25T09:12:30,cancelled,267.83
19367,2465,2025-04-19T01:38:42,completed,62.03
19368,1171,2025-11-12T12:13:31,completed,399.49
19369,3615,2024-06-28T08:05:21,cancelled,417.6
19370,2773,2024-02-22T13:23:45,completed,163.17
19371,873,2025-09-09T16:51:16,completed,895.18
19372,1114,2024-05-18T23:15:32,completed,212.79
19373,2156,2023-12-02T02:50:27,completed,308.98
19374,357,2025-08-24T20:11:23,completed,322.95
19375,3252,2024-09-16T19:40:52,completed,1265.1
19376,4178,2024-12-27T16:53:06,completed,1127.97
19377,1386,2025-04-14T16:44:26,cancelled,83.82
19378,3502,2024-10-20T03:30:42,completed,307.81
19379,4314,2025-09-27T00:48:42,completed,172.59
19380,3468,2024-04-15T23:56:23,completed,1363.05
19381,157,2024-06-17T15:15:37,completed,566.63
19382,1364,2023-12-29T15:20:02,completed,560.7
19383,2808,2025-07-31T19:04:54,completed,598.99
19384,4554,2025-05-25T04:55:08,completed,270.6
19385,294,2024-12-29T19:21:09,completed,438.6
19386,1609,2024-11-07T20:46:32,completed,45.47
19387,1702,2025-07-24T11:24:24,completed,225.66
19388,4957,2025-08-16T18:35:52,completed,14.44
19389,486,2024-02-15T20:37:46,completed,219.43
19390,3105,2025-10-09T07:23:56,completed,865.71
19391,1343,2023-12-02T03:51:22,completed,98.72
19392,2549,2023-11-30T19:50:08,returned,175.78
19393,2581,2025-04-06T20:16:00,completed,447.34
19394,244,2025-08-20T10:17:20,completed,130.0
19395,3570,2024-10-13T01:19:48,completed,848.56
19396,1745,2024-10-10T23:31:14,cancelled,1463.32
19397,3482,2025-01-21T18:05:38,completed,261.15
19398,2559,2025-03-07T19:28:22,completed,2167.6
19399,1732,2024-01-12T23:37:31,completed,764.22
19400,1414,2025-05-03T08:45:49,completed,289.78
19401,3612,2024-06-26T09:16:47,completed,869.82
19402,3424,2025-08-13T19:23:34,completed,617.91
19403,2163,2025-07-10T05:39:13,completed,57.09
19404,3689,2024-02-14T01:26:27,completed,214.42
19405,1105,2024-12-09T13:00:10,completed,1229.09
19406,2227,2024-03-12T11:12:03,completed,976.57
19407,2549,2025-01-17T17:13:11,completed,976.3
19408,3385,2024-03-16T11:04:24,completed,281.79
19409,4534,2023-12-04T03:34:12,completed,233.5
19410,3210,2024-11-28T13:14:41,completed,311.36
19411,4427,2024-10-09T18:55:13,completed,1096.53
19412,435,2024-04-07T00:57:58,completed,545.5
19413,4804,2024-04-25T10:16:16,completed,218.92
19414,2223,2024-12-21T16:34:01,completed,315.17
19415,4678,2025-06-09T11:48:21,completed,207.09
19416,1507,2024-02-22T15:03:23,completed,130.17
19417,2087,2024-03-01T16:48:49,completed,405.26
19418,3265,2024-08-26T22:15:10,completed,391.6
19419,1285,2025-10-04T01:14:59,completed,426.83
19420,3313,2025-08-04T21:42:01,completed,1514.89
19421,639,2025-04-23T11:44:27,completed,656.37
19422,1772,2024-04-01T11:26:33,completed,1408.82
19423,3052,2024-03-15T21:48:29,cancelled,520.34
19424,4507,2024-05-24T07:37:36,completed,330.72
19425,3058,2024-03-18T02:20:38,completed,405.99
19426,1984,2025-01-30T01:54:26,cancelled,752.68
19427,4032,2024-03-22T04:21:35,completed,150.05
19428,3893,2024-04-16T17:37:28,cancelled,60.89
19429,3811,2024-04-12T01:55:27,completed,471.49
19430,1820,2025-02-02T01:43:03,completed,130.48
19431,3320,2024-03-27T13:43:49,completed,315.37
19432,4651,2024-07-05T16:19:36,completed,486.21
19433,328,2023-12-08T09:24:47,completed,332.14
19434,4484,2025-01-17T12:35:08,returned,1064.83
19435,1394,2024-06-30T20:55:38,completed,218.96
19436,3596,2024-11-28T00:45:23,completed,98.37
19437,2379,2024-08-07T22:48:13,completed,220.3
19438,4764,2025-10-01T01:25:00,completed,201.94
19439,352,2024-03-27T23:27:04,completed,908.78
19440,392,2025-01-09T17:24:14,returned,1185.24
19441,3496,2024-04-25T18:18:06,completed,700.22
19442,992,2024-09-01T03:55:25,cancelled,481.19
19443,1250,2025-03-12T20:28:01,returned,62.78
19444,373,2025-03-01T05:57:26,completed,451.85
19445,4046,2025-03-04T16:43:43,completed,514.97
